19700.40000000, 641.60000000, 
19842.80000000, 634.40000000, 
19770.10000000, 628.80000000, 
19792.10000000, 626.90000000, 
19733.60000000, 677.40000000, 
19726.20000000, 632.50000000, 
19766.10000000, 632.10000000, 
19728.50000000, 630.20000000, 
19722.40000000, 646.40000000, 
19723.70000000, 644.60000000, 
19715.20000000, 630.00000000, 
19699.30000000, 654.20000000, 
19730.20000000, 635.50000000, 
19746.40000000, 638.00000000, 
19700.80000000, 632.40000000, 
19728.70000000, 623.50000000, 
19733.30000000, 629.30000000, 
19743.70000000, 624.30000000, 
19714.50000000, 639.40000000, 
19764.10000000, 629.40000000, 
19720.20000000, 632.60000000, 
19703.70000000, 629.10000000, 
19700.80000000, 629.10000000, 
19749.30000000, 629.80000000, 
19743.80000000, 628.90000000, 
19733.90000000, 635.60000000, 
19708.50000000, 635.20000000, 
19721.70000000, 630.80000000, 
19779.20000000, 633.90000000, 
19706.50000000, 630.20000000, 
19733.90000000, 636.10000000, 
19733.60000000, 626.60000000, 
19713.20000000, 692.70000000, 
19686.90000000, 646.00000000, 
19733.80000000, 629.00000000, 
19719.30000000, 653.70000000, 
19785.80000000, 628.50000000, 
19697.90000000, 624.10000000, 
19784.90000000, 620.30000000, 
19757.60000000, 620.90000000, 
19717.10000000, 624.70000000, 
19727.30000000, 630.00000000, 
19736.40000000, 633.50000000, 
19744.50000000, 630.40000000, 
19744.10000000, 623.60000000, 
19722.00000000, 631.90000000, 
19741.30000000, 620.30000000, 
19733.70000000, 630.20000000, 
19692.70000000, 628.10000000, 
19725.20000000, 626.40000000, 
19759.30000000, 628.80000000, 
19755.00000000, 620.70000000, 
19742.40000000, 625.60000000, 
19787.00000000, 620.70000000, 
19720.40000000, 624.40000000, 
19726.70000000, 626.60000000, 
19746.10000000, 623.40000000, 
19741.50000000, 621.20000000, 
19729.50000000, 652.70000000, 
19736.00000000, 629.50000000, 
19785.30000000, 629.40000000, 
19728.70000000, 635.90000000, 
19720.40000000, 628.80000000, 
19752.30000000, 627.60000000, 
19734.50000000, 632.00000000, 
19725.00000000, 634.60000000, 
19717.20000000, 629.60000000, 
19734.40000000, 619.00000000, 
19759.10000000, 627.40000000, 
19707.90000000, 624.10000000, 
19746.90000000, 620.00000000, 
19777.60000000, 628.00000000, 
19715.10000000, 626.20000000, 
19727.30000000, 625.20000000, 
19699.30000000, 635.10000000, 
19687.20000000, 638.80000000, 
19696.40000000, 653.00000000, 
19780.50000000, 642.00000000, 
19740.00000000, 649.20000000, 
19765.30000000, 664.60000000, 
19709.30000000, 638.70000000, 
19760.60000000, 633.60000000, 
19776.90000000, 632.00000000, 
19724.00000000, 625.30000000, 
19719.90000000, 629.30000000, 
19752.40000000, 630.90000000, 
19687.80000000, 629.70000000, 
19708.00000000, 626.50000000, 
19749.50000000, 619.30000000, 
19745.00000000, 630.30000000, 
19757.00000000, 843.40000000, 
19705.50000000, 769.50000000, 
19789.20000000, 696.00000000, 
19730.00000000, 715.40000000, 
19720.30000000, 675.00000000, 
19702.50000000, 709.70000000, 
19721.10000000, 727.00000000, 
19703.10000000, 742.20000000, 
19746.30000000, 727.70000000, 
19758.70000000, 661.40000000, 
